0,00870072556852363732
0,00260732888727499557
0,00056804656754838589
0,00003165903186630459
0,00015133956871249410
0,00013306463926809897
0,00009018316808573346
0,00005439829774100957
0,00003058608075257041
0,00001635202284600012
0,00000839106436067993
0,00000414973093709747
0,00000197873675400473
0,00000090721943202254
0,00000039717270672313
0,00000016372785216490
0,00000006172804800642
0,00000001978963304339
0,00000000404382571872
0,00000000096023367036
0,00000000194803062570
0,00000000167073510582
0,00000000115272635881
0,00000000071377748156
0,00000000041239722748
0,00000000022626878149
0,00000000011890977092
0,00000000006007372377
0,00000000002918287834
0,00000000001358646529
0,00000000000601607653
0,00000000000249222865
0,00000000000093347552
0,00000000000028865799
0,00000000000004884981
0,00000000000002486900
0,00000000000003863576
0,00000000000003108624
0,00000000000001998401
0,00000000000001243450
0,00000000000000621725
0,00000000000000177636
0,00000000000000044409
0,00000000000000177636
0,00000000000000088818
0,00000000000000488498
0,00000000000000177636
0,00000000000000044409
0,00000000000000133227
0,00000000000000133227
0,00000000000000310862
0,00000000000000266454
0,00000000000000177636
0,00000000000000133227
0,00000000000000088818
0,00000000000000133227
0,00000000000000577316
0,00000000000000000000
0,00000000000000444089
0,00000000000000222045
0,00000000000000133227
0,00000000000000088818
0,00000000000000621725
0,00000000000000488498
0,00000000000000133227
0,00000000000000266454
0,00000000000000044409
0,00000000000000355271
0,00000000000000444089
0,00000000000000222045
0,00000000000000710543
0,00000000000000444089
0,00000000000000444089
0,00000000000000310862
0,00000000000000088818
0,00000000000000577316
0,00000000000000044409
0,00000000000000310862
0,00000000000000177636
0,00000000000000399680
0,00000000000000088818
0,00000000000000577316
0,00000000000000222045
0,00000000000000177636
0,00000000000000222045
0,00000000000000044409
0,00000000000000666134
0,00000000000000088818
0,00000000000000222045
0,00000000000000133227
0,00000000000000000000
0,00000000000000799361
0,00000000000000133227
0,00000000000000355271
0,00000000000000310862
0,00000000000000355271
