0,00001054275701228846
0,00189720879258814534
0,00000274142912104480
0,00037282476249878016
0,00000072231878611717
0,00007891400599113751
0,00000019172072285301
0,00001749789629812426
0,00000005111349565823
0,00000400489140872651
0,00000001366628943344
0,00000093794417033166
0,00000000366117447470
0,00000022352237039058
0,00000000098219921085
0,00000005399854607901
0,00000000026377300344
0,00000001318861464483
0,00000000007088729603
0,00000000325028892689
0,00000000001906741431
0,00000000080706108463
0,00000000000512478948
0,00000000020167156833
0,00000000000137845291
0,00000000005067946063
0,00000000000037658765
0,00000000001280042738
0,00000000000010125234
0,00000000000323296945
0,00000000000002309264
0,00000000000083311136
0,00000000000000710543
0,00000000000020783375
0,00000000000000532907
0,00000000000005329071
0,00000000000000355271
0,00000000000000177636
0,00000000000000177636
0,00000000000000355271
0,00000000000000000000
0,00000000000000532907
0,00000000000000177636
0,00000000000000888178
0,00000000000000177636
0,00000000000000710543
0,00000000000000177636
0,00000000000000000000
0,00000000000000177636
0,00000000000000000000
0,00000000000000000000
0,00000000000001243450
0,00000000000000000000
0,00000000000000177636
0,00000000000000355271
0,00000000000000177636
0,00000000000000355271
0,00000000000000532907
0,00000000000000355271
0,00000000000000532907
0,00000000000000177636
0,00000000000000888178
0,00000000000000000000
0,00000000000001065814
0,00000000000000000000
0,00000000000000710543
0,00000000000000710543
0,00000000000000355271
0,00000000000000532907
0,00000000000001065814
0,00000000000000888178
0,00000000000000888178
0,00000000000001598721
0,00000000000000355271
0,00000000000000177636
0,00000000000000710543
0,00000000000000177636
0,00000000000001243450
0,00000000000000888178
0,00000000000001243450
0,00000000000000177636
0,00000000000001065814
0,00000000000000177636
0,00000000000000177636
0,00000000000002131628
0,00000000000000888178
0,00000000000001243450
0,00000000000002309264
0,00000000000000355271
0,00000000000001065814
0,00000000000001243450
0,00000000000001776357
0,00000000000001065814
0,00000000000000888178
0,00000000000000177636
0,00000000000000177636
