0,00000000000000088818
0,00000000000000177636
0,00000000000000088818
0,00000000000000177636
0,00000000000000444089
0,00000000000000444089
0,00000000000002042810
0,00000000000000888178
0,00000000000007016610
0,00000000000006306067
0,00000000000034550141
0,00000000000037658765
0,00000000000008792966
0,00000000000262723177
0,00000000000309174908
0,00000000000366373598
0,00000000000587441207
0,00000000000404565270
0,00000000006649081286
0,00000000020234214304
0,00000000012566570007
0,00000000003198064036
0,00000000006362022020
0,00000000231199592804
0,00000000148452361515
0,00000000586110182610
0,00000001496000923140
0,00000000055535487320
0,00000003657694414017
0,00000000176752035230
0,00000004519142660087
0,00000029672893653299
0,00000004024496025323
0,00000000086565687951
0,00000150282050537243
0,00000430291513975334
0,00001328999348526594
0,00001205504926549139
0,00002782241348153747
0,00001170575823383757
0,00002039454695434983
0,00016558267272070992
0,00024298071023398649
0,00011648869690539243
0,00138448975995864032
0,00161013872402104852
0,00209408190079951595
0,00354517565441891946
0,00174427030757229318
0,00351490642331242498
0,01049745075438668351
0,01772083401534629843
0,05278663149911455577
0,22425149539472233329
0,16374075388922104679
0,69011565977118127790
0,79744387832760832424
3,32738646068141541434
2,49042071248861152100
18,28782233128189460558
0,78145097749484104810
57,97367462940664495363
22,46227076214722373493
16,43627964274553221458
114,14028488833146468551
287,14003556113249260306
263,08131969698672492086
45,61197627756322248160
3174,40838614010135643184
354,66382330194073801977
7399,15415444431437208550
8958,42505646111021633260
22521,54319680443950346671
9914,77320109120410052128
119883,12325728732685092837
43826,31266922230133786798
139132,21260278523550368845
381363,33665780903538689017
1291137,09937927452847361565
3446055,78057307517156004906
5976263,35916080791503190994
2252972,14127250155434012413
8601662,64387346990406513214
3021008,51955604646354913712
50268309,77434764802455902100
1051175,39384720241650938988
14976092,91175311058759689331
5832866,82316445279866456985
34792245,36606003344058990479
43595647,57403782010078430176
9528585,39529517665505409241
1500113453,15469145774841308594
1063040420,79290831089019775391
2645358479,74263048171997070313
1290677377,62562370300292968750
2378170817,04959726333618164063
