2,000000 -49,9999995065197921917388157
2,000000 -49,9999955586780231442389777
2,000000 -49,9999876629945632089402352
1,999999 -49,9999758194694621238340915
1,999999 -49,9999600281028335757582681
1,999999 -49,9999402888948552003967052
1,999998 -49,9999166018457046334333427
1,999997 -49,9998889669556305648256966
1,999996 -49,9998573842248887899586407
1,999996 -49,9998218536537848422085517
1,999995 -49,9997823752426882037980249
1,999993 -49,9997389489919896732317284
1,999992 -49,9996915749021084707237605
1,999991 -49,9996402529734993436250079
1,999990 -49,9995849832067165152693633
1,999988 -49,9995257656022644709992164
1,999987 -49,9994626001607258558578906
1,999985 -49,9993954868827472637349274
1,999983 -49,9993244257689681830925110
1,999981 -49,9992494168201062620937591
1,999979 -49,9991704600368933597565047
1,999977 -49,9990875554201323893721565
1,999975 -49,9990007029706333696594811
1,999973 -49,9989099026892205301919603
1,999970 -49,9988151545768388928081549
1,999968 -49,9987164586344050576371956
1,999965 -49,9986138148629066790817888
1,999963 -49,9985072232633314115446410
1,999960 -49,9983966838367663854114653
1,999957 -49,9982821965842774147859018
1,999954 -49,9981637615070226843272394
1,999951 -49,9980413786061461678400519
1,999948 -49,9979150478828913151119195
1,999945 -49,9977847693384944705030648
1,999941 -49,9976505429742417163652135
1,999938 -49,9975123687914688730415946
1,999934 -49,9973702467915686042942980
1,999931 -49,9972241769758838358939101
1,999927 -49,9970741593459351292949577
1,999923 -49,9969201939031862025331066
1,999919 -49,9967622806491434062081680
1,999915 -49,9966004195854054614756024
1,999911 -49,9964346107135568786361546
1,999907 -49,9962648540352816439735761
1,999902 -49,9960911495522069003527577
1,999898 -49,9959134972660734774763114
1,999893 -49,9957318971786648376109952
1,999889 -49,9955463492918212864424277
1,999884 -49,9953568536073049699552939
1,999879 -49,9951634101270983023823646
1,999874 -49,9949660188530629056913313
1,999869 -49,9947646797871456669781765
1,999864 -49,9945593929313929493218893
1,999859 -49,9943501582878795375108893
1,999853 -49,9941369758586304783420928
1,999848 -49,9939198456457987163048529
1,999842 -49,9936987676515443013158801
1,999837 -49,9934737418780770212833886
1,999831 -49,9932447683276279803976649
1,999825 -49,9930118470024780208404991
1,999819 -49,9927749779050145662040450
1,999813 -49,9925341610375610912342381
1,999807 -49,9922893964024979140958749
1,999801 -49,9920406840023261452188308
1,999795 -49,9917880238395113678961934
1,999788 -49,9915314159165973251219839
1,999782 -49,9912708602360922327534354
1,999775 -49,9910063568006961531864363
1,999768 -49,9907379056130238836885837
1,999762 -49,9904655066757683812284085
1,999755 -49,9901891599916439190565143
1,999748 -49,9899088655634500355517957
1,999741 -49,9896246233939933745205053
1,999733 -49,9893364334861303177603986
1,999726 -49,9890442958427954067701648
1,999719 -49,9887482104668450233475596
1,999711 -49,9884481773613273958289938
1,999704 -49,9881441965292410145593749
1,999696 -49,9878362679736554241571866
1,999688 -49,9875243916976828018050583
1,999680 -49,9872085677044353246856190
1,999672 -49,9868887959971530676739349
1,999664 -49,9865650765790334730809263
1,999656 -49,9862374094533237212090171
1,999648 -49,9859057946233846791983524
1,999639 -49,9855702320925203707702167
1,999631 -49,9852307218641911390477617
1,999622 -49,9848872639417933783079206
1,999614 -49,9845398583288158533832757
1,999605 -49,9841885050287686453884817
1,999596 -49,9838332040452399951391271
1,999587 -49,9834739553818039325960854
1,999578 -49,9831107590421623854126665
1,999569 -49,9827436150299604378233198
1,999559 -49,9823725233489355446181435
1,999550 -49,9819974840029104257155268
1,999540 -49,9816184969956367467602831
1,999531 -49,9812355623310295982264506
1,999521 -49,9808486800129685434512794
1,999511 -49,9804578500454255163276684
1,999502 -49,9800630724323653453211591
1,999492 -49,9796643471778452294529416
1,999482 -49,9792616742858868406074180
1,999471 -49,9788550537607036972076457
1,999461 -49,9784444856063743145568878
1,999451 -49,9780299698271335273602745
1,999440 -49,9776115064272730137417966
1,999430 -49,9771890954110560301160149
1,999419 -49,9767627367827671491795627
1,999408 -49,9763324305468685793130135
1,999398 -49,9758981767077656854780798
1,999387 -49,9754599752699064652006200
1,999376 -49,9750178262378099702800682
1,999364 -49,9745717296160307796526467
1,999353 -49,9741216854092016319555114
1,999342 -49,9736676936219268441163877
1,999330 -49,9732097542589173144733650
1,999319 -49,9727478673249052576466056
1,999307 -49,9722820328246797316751326
1,999295 -49,9718122507630511108800420
1,999284 -49,9713385211448937184286478
1,999272 -49,9708608439750960883429798
1,999260 -49,9703792192586391252007161
1,999247 -49,9698936470005463661436806
1,999235 -49,9694041272058697700231278
1,999223 -49,9689106598796186631261662
1,999210 -49,9684132450270368508427055
1,999198 -49,9679118826532402408702183
1,999185 -49,9674065727635010603080445
1,999173 -49,9668973153630844308281667
1,999160 -49,9663841104573052120940702
1,999147 -49,9658669580515280017607438
1,999134 -49,9653458581511458191926067
1,999121 -49,9648208107616795814465149
1,999107 -49,9642918158885720458783908
1,999094 -49,9637588735374222892460239
1,999081 -49,9632219837138151774524886
1,999067 -49,9626811464233782089650049
1,999054 -49,9621363616718241473790840
1,999040 -49,9615876294648515454355220
1,999026 -49,9610349498083010644222668
1,999012 -49,9604783227079636276357633
1,998998 -49,9599177481697651614922506
1,998984 -49,9593532261995889598438225
1,998970 -49,9587847568034248979529366
1,998955 -49,9582123399872841673641233
1,998941 -49,9576359757572490138954890
1,998927 -49,9570556641194372105019283
1,998912 -49,9564714050799807409930509
1,998897 -49,9558831986451608031529759
1,998882 -49,9552910448211804350648890
1,998868 -49,9546949436143705725044128
1,998853 -49,9540948950310763621018850
1,998837 -49,9534908990777282156159345
1,998822 -49,9528829557607352285231173
1,998807 -49,9522710650866486048471415
1,998792 -49,9516552270619840214749274
1,998776 -49,9510354416933566312764015
1,998761 -49,9504117089874100088309206
1,998745 -49,9497840289508729938461329
1,998729 -49,9491524015904602151749714
1,998713 -49,9485168269129573559439450
1,998697 -49,9478773049252566806899267
1,998681 -49,9472338356342291376677167
1,998665 -49,9465864190467954131236183
1,998649 -49,9459350551699898801416566
1,998632 -49,9452797440108682280879293
1,998616 -49,9446204855764861463285342
1,998599 -49,9439572798740414327767212
1,998583 -49,9432901269106892527815944
1,998566 -49,9426190266936700368205493
1,998549 -49,9419439792303521130634181
1,998532 -49,9412649845280043336970266
1,998515 -49,9405820425940589757374255
1,998498 -49,9398951534359909487648110
1,998480 -49,9392043170613035840688099
1,998463 -49,9385095334774931075116911
1,998446 -49,9378108026922475914943789
1,998428 -49,9371081247131769487168640
1,998410 -49,9364014995479763570074283
1,998393 -49,9356909272044475756047177
1,998375 -49,9349764076903994691747357
1,998357 -49,9342579410136622186655586
1,998339 -49,9335355271822152189997723
1,998321 -49,9328091662039952325358172
1,998302 -49,9320788580870384976151399
1,998284 -49,9313446028394025688612601
1,998266 -49,9306064004692657931627764
1,998247 -49,9298642509847496739894268
1,998228 -49,9291181543941746667769621
1,998210 -49,9283681107057191184139811
1,998191 -49,9276141199278313820286712
1,998172 -49,9268561820688816510482866
1,998153 -49,9260942971373040677462996
1,998134 -49,9253284651415825123876857
1,998114 -49,9245586860903856063487183
1,998095 -49,9237849599922185461764457
1,998076 -49,9230072868557570586744987
1,998056 -49,9222256666898189791936602
1,998037 -49,9214400995031084562469914
1,998017 -49,9206505853045001686041360
1,997997 -49,9198571241028616896073800
1,997977 -49,9190597159071316468725854
1,997957 -49,9182583607263694602806936
1,997937 -49,9174530585695421791569970
1,997917 -49,9166438094458158047928009
1,997896 -49,9158306133643989710435562
1,997876 -49,9150134703344505737732106
1,997855 -49,9141923803653000391022942
1,997835 -49,9133673434662838985786948
1,997814 -49,9125383596467671054597304
1,997793 -49,9117054289162211944130831
1,997772 -49,9108685512841745435252960
1,997751 -49,9100277267602052688744152
1,997730 -49,9091829553538914865384868
1,997709 -49,9083342370749107885785634
1,997688 -49,9074815719330899810302071
1,997666 -49,9066249599381350776639010
1,997645 -49,9057644010999794659255713
1,997623 -49,9048998954284925844149257
1,997602 -49,9040314429336717694241088
1,997580 -49,9031590436255214626726229
1,997558 -49,9022826975141740035724069
1,997536 -49,9014024046097759423901152
1,997514 -49,9005181649224880402471172
1,997492 -49,8996299784626415885213646
1,997469 -49,8987378452405465623087366
1,997447 -49,8978417652665555692692578
1,997425 -49,8969417385511704310374625
1,997402 -49,8960377651049000746752426
1,997379 -49,8951298449382818489539204
1,997356 -49,8942179780619881057646126
1,997334 -49,8933021644866627752890054
1,997311 -49,8923824042230918962559372
1,997288 -49,8914586972820757182489615
1,997264 -49,8905310436745068614072807
1,997241 -49,8895994434113276838616002
1,997218 -49,8886638965034947545973409
1,997194 -49,8877244029621138565744332
1,997171 -49,8867809627982694564707344
1,997147 -49,8858335760231668132291816
1,997123 -49,8848822426480680292115721
1,997099 -49,8839269626842707339164917
1,997075 -49,8829677361431365056887444
1,997051 -49,8820045630361406097108556
1,997027 -49,8810374433747512057379936
1,997003 -49,8800663771705004023715446
1,996979 -49,8790913644350837330421200
1,996954 -49,8781124051801469931888278
1,996930 -49,8771294994174496650884976
1,996905 -49,8761426471588293907188927
1,996880 -49,8751518484161806554766372
1,996855 -49,8741571032013979447583552
1,996830 -49,8731584115265320633625379
1,996805 -49,8721557734036835540791799
1,996780 -49,8711491888449245379888453
1,996755 -49,8701386578625545098475413
1,996730 -49,8691241804687663830009114
1,996704 -49,8681057566759520227606117
1,996679 -49,8670833864965032944382983
1,996653 -49,8660570699429044339012762
1,996627 -49,8650268070276823095809959
1,996602 -49,8639925977634419496098417
1,996576 -49,8629544421628736472484889
1,996550 -49,8619123402386961174670432
1,996523 -49,8608662920037133403639018
1,996497 -49,8598162974708500883025408
1,996471 -49,8587623566529885010822909
1,996444 -49,8577044695632167758958531
1,996418 -49,8566426362145023176708492
1,996391 -49,8555768566201109592839202
1,996365 -49,8545071307931735304919130
1,996338 -49,8534334587470340238724020
1,996311 -49,8523558404950080102935317
1,996284 -49,8512742760505531691705983
1,996257 -49,8501887654271556016283284
1,996230 -49,8490993086383440413555945
1,996202 -49,8480059056977964360157785
1,996175 -49,8469085566191978386996198
1,996147 -49,8458072614163327784808644
1,996120 -49,8447020201030568387068342
1,996092 -49,8435928326932256027248513
1,996064 -49,8424796992009291329850384
1,996036 -49,8413626196401366996724391
1,996008 -49,8402415940250165249381098
1,995980 -49,8391166223697652526425372
1,995952 -49,8379877046886861080565723
1,995924 -49,8368548409960610001689929
1,995895 -49,8357180313063850007893052
1,995867 -49,8345772756341176545902272
1,995838 -49,8334325739937966659454105
1,995810 -49,8322839264000947423483012
1,995781 -49,8311313328677059075744182
1,995752 -49,8299747934114449776643596
1,995723 -49,8288143080461480849407963
1,995694 -49,8276498767867366268546903
1,995665 -49,8264814996482314768400101
1,995636 -49,8253091766457529843137308
1,995606 -49,8241329077943930769833969
1,995577 -49,8229526931094426345225656
1,995547 -49,8217685326061783257500792
1,995518 -49,8205804262999976117498591
1,995488 -49,8193883742063405861699721
1,995458 -49,8181923763407610294962069
1,995428 -49,8169924327188695656332129
1,995398 -49,8157885433563691890412883
1,995368 -49,8145807082689913158901618
1,995337 -49,8133689274725881546146411
1,995307 -49,8121532009831256004872557
1,995277 -49,8109335288165269162163895
1,995246 -49,8097099109889427381858695
1,995215 -49,8084823475164668593606621
1,995185 -49,8072508384153849192443886
1,995154 -49,8060153837019186084944522
1,995123 -49,8047759833925667294352024
1,995092 -49,8035326375037286084079824
1,995061 -49,8022853460519883128654328
1,995030 -49,8010341090539583319696249
1,994998 -49,7997789265263293145835632
1,994967 -49,7985197984859269126900472
1,994935 -49,7972567249495767782718758
1,994904 -49,7959897059342679881410731
1,994872 -49,7947187414569896191096632
1,994840 -49,7934438315348799619641795
1,994808 -49,7921649761851341509100166
1,994776 -49,7908821754250112689987873
1,994744 -49,7895954292718485589830379
1,994712 -49,7883047377431395830171823
1,994679 -49,7870101008563636924009188
1,994647 -49,7857115186291068198443099
1,994615 -49,7844089910790970066045702
1,994582 -49,7831025182240907156483445
1,994549 -49,7817921000819367804979265
1,994516 -49,7804777366705337726671132
1,994484 -49,7791594280079792156357144
1,994451 -49,7778371741123493166014669
1,994417 -49,7765109750017842316083261
1,994384 -49,7751808306946159632389026
1,994351 -49,7738467412091623032210919
1,994318 -49,7725087065638831518299412
1,994284 -49,7711667267773520961782197
1,994250 -49,7698208018681000908145506
1,994217 -49,7684709318549280965271464
1,994183 -49,7671171167565162818391400
1,994149 -49,7657593565918219269406109
1,994115 -49,7643976513797952065942809
1,994081 -49,7630320011394502444090904
1,994047 -49,7616624058899645888232044
1,994013 -49,7602888656505299991295033
1,993978 -49,7589113804404661323133041
1,993944 -49,7575299502792063321976457
1,993909 -49,7561445751862194697423547
1,993874 -49,7547552551810738918902643
1,993840 -49,7533619902834516324219294
1,993805 -49,7519647805130915685367654
1,993770 -49,7505636258898817914086976
1,993735 -49,7491585264337032867842936
1,993700 -49,7477494821646502032308490
1,993664 -49,7463364931027953730335867
1,993629 -49,7449195592683608424522390
1,993594 -49,7434986806816397120201145
1,993558 -49,7420738573630458745356009
1,993522 -49,7406450893330571716433042
1,993487 -49,7392123766122367101161217
1,993451 -49,7377757192212328618552419
1,993415 -49,7363351171808645290184359
1,993379 -49,7348905705119577191908320
1,993343 -49,7334420792354734430773533
1,993306 -49,7319896433724011330923531
1,993270 -49,7305332629439504898982705
1,993234 -49,7290729379712956870207563
1,993197 -49,7276086684757956390967593
1,993160 -49,7261404544788305770453007
1,993124 -49,7246682960019441566146270
1,993087 -49,7231921930667439823992027
1,993050 -49,7217121456949442404038564
1,993013 -49,7202281539083088546249201
1,992976 -49,7187402177287438576058776
1,992939 -49,7172483371782689687279344
1,992901 -49,7157525122789607507911569
1,992864 -49,7142527430530023480059754
1,992826 -49,7127490295226905914205418
1,992789 -49,7112413717103720500745112
1,992751 -49,7097297696385638232641213
1,992713 -49,7082142233298469591318280
1,992675 -49,7066947328068522438115906
1,992637 -49,7051712980924165208307386
1,992599 -49,7036439192093766337166016
1,992561 -49,7021125961807257453983766
1,992523 -49,7005773290295422839335515
1,992484 -49,6990381177789544153711176
1,992446 -49,6974949624522892577260791
1,992407 -49,6959478630729094561502279
1,992369 -49,6943968196642842372057203
1,992330 -49,6928418322499894088650763
1,992291 -49,6912829008537570985026832
1,992252 -49,6897200254992768009287829
1,992213 -49,6881532062104867009111331
1,992174 -49,6865824430114031429184251
1,992134 -49,6850077359260282605646353
1,992095 -49,6834290849786697208401165
1,992056 -49,6818464901935570310342882
1,992016 -49,6802599515950760178384371
1,991976 -49,6786694692077546164910018
1,991937 -49,6770750430562202382134274
1,991897 -49,6754766731651855593554501
1,991857 -49,6738743595594343105403823
1,991817 -49,6722681022639136472207610
1,991776 -49,6706579013036844116868451
1,991736 -49,6690437567038429733656812
1,991696 -49,6674256684896491265135410
1,991655 -49,6658036366864621413697023
1,991615 -49,6641776613197194478743768
1,991574 -49,6625477424149863736602128
1,991533 -49,6609138799979774603343685
1,991493 -49,6592760740944143549313594
1,991452 -49,6576343247302460781611444
1,991411 -49,6559886319314145453063247
1,991370 -49,6543389957241032561796601
1,991328 -49,6526854161344459726024070
1,991287 -49,6510278931888251463533379
1,991246 -49,6493664269136587563480134
1,991204 -49,6477010173354784683397156
1,991162 -49,6460316644809438457741635
1,991121 -49,6443583683768849823536584
1,991079 -49,6426811290500964446437138
1,991037 -49,6409999465276428054494318
1,990995 -49,6393148208365886375759146
1,990953 -49,6376257520041477278027742
1,990911 -49,6359327400576688660294167
1,990868 -49,6342357850246074235656124
1,990826 -49,6325348869325040368494228
1,990783 -49,6308300458090059237292735
1,990741 -49,6291212616819166214554571
1,990698 -49,6274085345791320378339151
1,990655 -49,6256918645286972946450987
1,990612 -49,6239712515586930408062472
1,990569 -49,6222466956973988772006123
1,990526 -49,6205181969731725644123799
1,990483 -49,6187857554144500227266690
1,990440 -49,6170493710498732298219693
1,990396 -49,6153090439081410067956313
1,990353 -49,6135647740180445453006541
1,990309 -49,6118165614085668835286924
1,990266 -49,6100644061087479030902614
1,990222 -49,6083083081478051212798164
1,990178 -49,6065482675549915825286007
1,990134 -49,6047842843597663886612281
1,990090 -49,6030163585916312740664580
1,990046 -49,6012444902802656088169897
1,990002 -49,5994686794554411335411714
1,989957 -49,5976889261470290648503578
1,989913 -49,5959052303850995713219163
1,989868 -49,5941175921997725595247175
1,989823 -49,5923260116212816228653537
1,989779 -49,5905304886800522012890724
1,989734 -49,5887310234065381564505515
1,989689 -49,5869276158314207236799120
1,989644 -49,5851202659853882437346329
1,989599 -49,5833089738993848527570663
1,989553 -49,5814937396043688977442798
1,989508 -49,5796745631314621505225659
1,989463 -49,5778514445119071751832962
1,989417 -49,5760243837770673280829214
1,989372 -49,5741933809584764958344749
1,989326 -49,5723584360877111976151355
1,989280 -49,5705195491965326937133796
1,989234 -49,5686767203168301421101205
1,989188 -49,5668299494805424387777748
1,989142 -49,5649792367198713805009902
1,989096 -49,5631245820670329749191296
1,989049 -49,5612659855544066545007809
1,989003 -49,5594034472145210656890413
1,988956 -49,5575369670799474874911539
1,988910 -49,5556665451835343105813081
1,988863 -49,5537921815581299256336933
1,988816 -49,5519138762367603590064391
1,988769 -49,5500316292525724293227540
1,988722 -49,5481454406388763800350716
1,988675 -49,5462553104290819305788318
1,988628 -49,5443612386567195926545537
1,988581 -49,5424632253554548810825509
1,988533 -49,5405612705591238409397192
1,988486 -49,5386553743016690987133188
1,988438 -49,5367455366170901243094704
1,988391 -49,5348317575396634993012412
1,988343 -49,5329140371037368595352746
1,988295 -49,5309923753437004734223592
1,988247 -49,5290667722942572481770185
1,988199 -49,5271372279900887747317029
1,988151 -49,5252037424660684905575181
1,988103 -49,5232663157572403633821523
1,988054 -49,5213249478987194152068696
1,988006 -49,5193796389258054091442318
1,987957 -49,5174303888738833734350919
1,987909 -49,5154771977785372882863157
1,987860 -49,5135200656754435044604179
1,987811 -49,5115589926004062704123498
1,987762 -49,5095939785894358919904334
1,987713 -49,5076250236786492564533546
1,987664 -49,5056521279042058836239448
1,987615 -49,5036752913025637212740548
1,987565 -49,5016945139102020334576082
1,987516 -49,4997097957637777199124685
1,987466 -49,4977211369001111052057240
1,987417 -49,4957285373561717278789729
1,987367 -49,4937319971689504427558859
1,987317 -49,4917315163757436380365107
1,987267 -49,4897270950138761236303253
1,987217 -49,4877187331208858722675359
1,987167 -49,4857064307343890163792821
1,987117 -49,4836901878922077457900741
1,987066 -49,4816700046322424100253556
1,987016 -49,4796458809926136268586561
1,986965 -49,4776178170114988574823656
1,986915 -49,4755858127272674096275296
1,986864 -49,4735498681784662267091335
1,986813 -49,4715099834037062009883812
1,986762 -49,4694661584418113875472045
1,986711 -49,4674183933317550554420450
1,986660 -49,4653666881125673171482049
1,986609 -49,4633110428235340805258602
1,986558 -49,4612514575040194131361204
1,986507 -49,4591879321935934399334656
1,986455 -49,4571204669318973401459516
1,986403 -49,4550490617587996666770778
1,986352 -49,4529737167142329212765617
1,986300 -49,4508944318383640847969218
1,986248 -49,4488112071714809303557558
1,986196 -49,4467240427539636016263103
1,986144 -49,4446329386264338268119900
1,986092 -49,4425378948295985992444912
1,986040 -49,4404389114043567587941652
1,985987 -49,4383359883917208321690850
1,985935 -49,4362291258328951926159789
1,985882 -49,4341183237691979002192966
1,985830 -49,4320035822421104398927127
1,985777 -49,4298849012933061430885573
1,985724 -49,4277622809645862389515969
1,985671 -49,4256357212978656434643199
1,985618 -49,4235052223352511191478698
1,985565 -49,4213707841190412750620453
1,985512 -49,4192324066915986691128637
1,985458 -49,4170900900955487600185734
1,985405 -49,4149438343735951661983563
1,985351 -49,4127936395686120363279770
1,985298 -49,4106395057236440493397822
1,985244 -49,4084814328819064144227013
1,985190 -49,4063194210867422384581005
1,985136 -49,4041534703816580531565705
1,985082 -49,4019835808103238150579273
1,985028 -49,3998097524165658001038537
1,984974 -49,3976319852444234470567608
1,984920 -49,3954502793379859326705628
1,984865 -49,3932646347416266507934779
1,984811 -49,3910750514997332061284396
1,984756 -49,3888815296570200530368311
1,984701 -49,3866840692582442784441810
1,984647 -49,3844826703483761320967460
1,984592 -49,3822773329725208668605774
1,984537 -49,3800680571759684767130238
1,984482 -49,3778548430041865913153742
1,984427 -49,3756376905027210000298510
1,984371 -49,3734165997174230255950533
1,984316 -49,3711915706941795178863686
1,984260 -49,3689626034791047004546272
1,984205 -49,3667296981184549053978117
1,984149 -49,3644928546586712059252022
1,984093 -49,3622520731464078380668070
1,984038 -49,3600073536283474595620646
1,983982 -49,3577586961514782615267904
1,983926 -49,3555061007628808056324488
1,983869 -49,3532495675098346055165166
1,983813 -49,3509890964397754942183383
1,983757 -49,3487246876002885187517677
1,983700 -49,3464563410391932052334596
1,983644 -49,3441840568044085557630751
1,983587 -49,3419078349440596298336459
1,983530 -49,3396276755064278063400707
1,983474 -49,3373435785399578890064731
1,983417 -49,3350555440933078443777049
1,983360 -49,3327635722152706421184121
1,983303 -49,3304676629548026767224655
1,983245 -49,3281678163610806109318219
1,983188 -49,3258640324833947943261592
1,983131 -49,3235563113712629501605988
1,983073 -49,3212446530743378048100567
1,983016 -49,3189290576424639311881037
1,982958 -49,3166095251256635378922510
1,982900 -49,3142860555741364692039497
1,982842 -49,3119586490382246779518027
1,982784 -49,3096273055684974906398566
1,982726 -49,3072920252156947640287399
1,982668 -49,3049528080306700417168031
1,982610 -49,3026096540645397681146278
1,982551 -49,3002625633685056527610868
1,982493 -49,2979115359940891494261450
1,982434 -49,2955565719928117118797672
1,982375 -49,2931976714165287489777256
1,982317 -49,2908348343171809347040835
1,982258 -49,2884680607469576330004202
1,982199 -49,2860973507581121566545335
1,982140 -49,2837227044032673006768164
1,982081 -49,2813441217350387546503043
1,982021 -49,2789616028063406361070520
1,981962 -49,2765751476702291711262660
1,981903 -49,2741847563799169051890203
1,981843 -49,2717904289889006008706929
1,981783 -49,2693921655507196533108072
1,981724 -49,2669899661192332018799789
1,981664 -49,2645838307483572293676843
1,981604 -49,2621737594923416736492072
1,981544 -49,2597597524054648943092616
1,981484 -49,2573418095422752571721503
1,981423 -49,2549199309575485017376195
1,981363 -49,2524941167061527380610642
1,981303 -49,2500643668432331878648256
1,981242 -49,2476306814240061271448212
1,981182 -49,2451930605040359978374909
1,981121 -49,2427515041388943473066320
1,981060 -49,2403060123845435214207100
1,980999 -49,2378565852969458660481905
1,980938 -49,2354032229323550495792006
1,980877 -49,2329459253472307977972378
1,980816 -49,2304846925981607341782365
1,980755 -49,2280195247419811721556471
1,980693 -49,2255504218356634282827144
1,980632 -49,2230773839364417199249147
1,980570 -49,2206004111016710567128030
1,980508 -49,2181195033889551382344507
1,980447 -49,2156346608560326671977236
1,980385 -49,2131458835609763013962947
1,980323 -49,2106531715618160660596914
1,980261 -49,2081565249170012066315394
1,980199 -49,2056559436851088662479015
1,980136 -49,2031514279248369803099195
1,980074 -49,2006429776951392796036089
1,980012 -49,1981305930551968685904285
1,979949 -49,1956142740643471711337043
1,979886 -49,1930940207821052467807021
1,979824 -49,1905698332682916884550650
1,979761 -49,1880417115827910379266541
1,979698 -49,1855096557857365269228467
1,979635 -49,1829736659375171825558937
1,979572 -49,1804337420986499296304828
1,979509 -49,1778898843298790666267450
1,979445 -49,1753420926922117928370426
1,979382 -49,1727903672467121509725985
1,979318 -49,1702347080547923496851581
1,979255 -49,1676751151779427573274006
1,979191 -49,1651115886780090136198851
1,979127 -49,1625441286168864962746738
1,979063 -49,1599727350568045380896365
1,978999 -49,1573974080601061587003642
1,978935 -49,1548181476893404351358186
1,978871 -49,1522349540073619778013381
1,978807 -49,1496478270771177676579100
1,978742 -49,1470567669617963701966801
1,978678 -49,1444617737248421462936676
1,978613 -49,1418628474298415653720440
1,978549 -49,1392599881406084705304238
1,978484 -49,1366531959212622382437985
1,978419 -49,1340424708359293504145171
1,978354 -49,1314278129491057711675239
1,978289 -49,1288092223254864165937761
1,978224 -49,1261866990299225221860979
1,978158 -49,1235602431274713808306842
1,978093 -49,1209298546834531862259610
1,978028 -49,1182955337634012948910822
1,977962 -49,1156572804329911718923540
1,977897 -49,1130150947581967102451017
1,977831 -49,1103689768051623332212330
1,977765 -49,1077189266402172052039532
1,977699 -49,1050649443299676022434141
1,977633 -49,1024070299412116469284229
1,977567 -49,0997451835409606246685144
1,977501 -49,0970794051964460891213093
1,977434 -49,0944096949750914404830837
1,977368 -49,0917360529445261363434838
1,977301 -49,0890584791727349056600360
1,977235 -49,0863769737276953719629091
1,977168 -49,0836915366777972735690128
1,977101 -49,0810021680915511410603358
1,977034 -49,0783088680377090895490255
1,976967 -49,0756116365852648186773877
1,976900 -49,0729104738033896637716680
1,976833 -49,0702053797614965446882707
1,976766 -49,0674963545292897038052615
1,976699 -49,0647833981765302269195672
1,976631 -49,0620665107733984200422128
1,976563 -49,0593456923901172217483690
1,976496 -49,0566209430972861582631595
1,976428 -49,0538922629656326535041444
