1,000000 0,0000000000000000000000000
1,000900 0,0000383111879580511072163
1,001800 0,0000764590808999265902912
1,002700 0,0001144441961251629891194
1,003600 0,0001522670492910549455701
1,004500 0,0001899281544188724524247
1,005401 0,0002274280239014103699446
1,006301 0,0002647671685025443366612
1,007201 0,0003019460973749943377697
1,008101 0,0003389653180518870101423
1,009001 0,0003758253364654073891415
1,009901 0,0004125266569454666409911
1,010801 0,0004490697822268074901331
1,011701 0,0004854552134565537357958
1,012601 0,0005216834501977629656722
1,013501 0,0005577549904391965185368
1,014401 0,0005936703305948753950361
1,015302 0,0006294299655174029339832
1,016202 0,0006650343884944120986802
1,017102 0,0007004840912658849561012
1,018002 0,0007357795640188236063750
1,018902 0,0007709212953987965022407
1,019802 0,0008059097725134911627265
1,020702 0,0008407454809384873328781
1,021602 0,0008754289047279151247949
1,022502 0,0009099605264117904823706
1,023402 0,0009443408270044528762810
1,024302 0,0009785702860147793558099
1,025203 0,0010126493814426318351707
1,026103 0,0010465785897957324834806
1,027003 0,0010803583860821142081932
1,027903 0,0011139892438283283127021
1,028803 0,0011474716350754476934526
1,029703 0,0011808060303879486241385
1,030603 0,0012139928988590398262204
1,031503 0,0012470327081168797178634
1,032403 0,0012799259243272409491965
1,033303 0,0013126730122032803649290
1,034203 0,0013452744349993217554129
1,035104 0,0013777306545379452984434
1,036004 0,0014100421311908917232358
1,036904 0,0014422093238986022356585
1,037804 0,0014742326901737712319118
1,038704 0,0015061126861022344769481
1,039604 0,0015378497663518508886682
1,040504 0,0015694443841733907163416
1,041404 0,0016008969914134141276918
1,042304 0,0016322080385076098707486
1,043204 0,0016633779745012233775014
1,044104 0,0016944072470366222660232
1,045005 0,0017252963023719480872842
1,045905 0,0017560455853806722359423
1,046805 0,0017866555395569250208609
1,047705 0,0018171266070177161111587
1,048605 0,0018474592285135926772455
1,049505 0,0018776538434308598368716
1,050405 0,0019077108897915806551282
1,051305 0,0019376308042691192667917
1,052205 0,0019674140221832558950155
1,053105 0,0019970609775081804571073
1,054005 0,0020265721028773775458376
1,054905 0,0020559478295889554999576
1,055806 0,0020851885876123077423472
1,056706 0,0021142948055863364231755
1,057606 0,0021432669108318869177765
1,058506 0,0021721053293499714698100
1,059406 0,0022008104858324273322978
1,060306 0,0022293828036556995186857
1,061206 0,0022578227049043775309656
1,062106 0,0022861306103547640589113
1,063006 0,0023143069394948589945216
1,063906 0,0023423521105199185399215
1,064806 0,0023702665403435574376090
1,065707 0,0023980506445955285244054
1,066607 0,0024257048376310486048624
1,067507 0,0024532295325352393433604
1,068407 0,0024806251411231272641089
1,069307 0,0025078920739525223382316
1,070207 0,0025350307403142480211500
1,071107 0,0025620415482512370886070
1,072007 0,0025889249045625284395555
1,072907 0,0026156812147877239738136
1,073807 0,0026423108832394071043836
1,074707 0,0026688143129884878135272
1,075608 0,0026951919058677553664438
1,076508 0,0027214440624936386825539
1,077408 0,0027475711822515513915732
1,078308 0,0027735736633074381529696
1,079208 0,0027994519026193209754183
1,080108 0,0028252062959244206297171
1,081008 0,0028508372377604729308587
1,081908 0,0028763451214617319351419
1,082808 0,0029017303391607462970114
1,083708 0,0029269932817967969640449
1,084608 0,0029521343391238907827301
1,085509 0,0029771538997045432495270
1,086409 0,0030020523509208807411142
1,087309 0,0030268300789799695849069
1,088209 0,0030514874689142601482672
1,089109 0,0030760249045833631953428
1,090009 0,0031004427686820434928450
1,090909 0,0031247414427495456834549
1,091809 0,0031489213071589361447877
1,092709 0,0031729827411335342901566
1,093609 0,0031969261227495771038321
1,094509 0,0032207518289300018921040
1,095410 0,0032444602354697593682431
1,096310 0,0032680517170065037646509
1,097210 0,0032915266470618931293757
1,098110 0,0033148853980171644195707
1,099010 0,0033381283411326734267277
1,099910 0,0033612558465372366356405
1,100810 0,0033842682832561088446255
1,101710 0,0034071660191870023481897
1,102610 0,0034299494211196268622643
1,103510 0,0034526188547401304163031
1,104410 0,0034751746846284348180234
1,105311 0,0034976172742631206347141
1,106211 0,0035199469860325294234826
1,107111 0,0035421641812272142146867
1,108011 0,0035642692200537062774401
1,108911 0,0035862624616269656030454
1,109811 0,0036081442639894767410169
1,110711 0,0036299149840992583904153
1,111611 0,0036515749778436301653528
1,112511 0,0036731246000378803273634
1,113411 0,0036945642044403648185380
1,114311 0,0037158941437249737305137
1,115212 0,0037371147695290929391376
1,116112 0,0037582264324194092353082
1,117012 0,0037792294819203320344059
1,117912 0,0038001242665015588784172
1,118812 0,0038209111335856249525023
1,119712 0,0038415904295594494044508
1,120612 0,0038621624997663417389049
1,121512 0,0038826276885237653857530
1,122412 0,0039029863391060182209458
1,123312 0,0039232387937646606701492
1,124212 0,0039433853937334006900528
1,125113 0,0039634264792161033597040
1,126013 0,0039833623893978931107540
1,126913 0,0040031934624629172958521
1,127813 0,0040229200355725858173628
1,128713 0,0040425424448846669633895
1,129613 0,0040620610255546196754040
1,130513 0,0040814761117333731021972
1,131413 0,0041007880365775406517059
1,132313 0,0041199971322485318125928
1,133213 0,0041391037299205457600237
1,134113 0,0041581081597743541067302
1,135014 0,0041770107510123999361440
1,135914 0,0041958118318552450887182
1,136814 0,0042145117295446787863966
1,137714 0,0042331107703477144355020
1,138614 0,0042516092795601423404150
1,139514 0,0042700075815149673985616
