0,00000000000000000000
0,00000000000000532907
0,00000000000000177636
0,00000000000000355271
0,00000000000000177636
0,00000000000000177636
0,00000000000000177636
0,00000000000000000000
0,00000000000000355271
0,00000000000000177636
0,00000000000000177636
0,00000000000000000000
0,00000000000000000000
0,00000000000000000000
0,00000000000000000000
0,00000000000000000000
0,00000000000000000000
0,00000000000000177636
0,00000000000000532907
0,00000000000000000000
0,00000000000000177636
0,00000000000000000000
0,00000000000000532907
0,00000000000000532907
0,00000000000000177636
0,00000000000000177636
0,00000000000000177636
0,00000000000000355271
0,00000000000000355271
0,00000000000000355271
0,00000000000000532907
0,00000000000000888178
0,00000000000000355271
0,00000000000000355271
0,00000000000000888178
0,00000000000000177636
0,00000000000000532907
0,00000000000001776357
0,00000000000000888178
0,00000000000000177636
0,00000000000000532907
0,00000000000000000000
0,00000000000000355271
0,00000000000000710543
0,00000000000000000000
0,00000000000000177636
0,00000000000000710543
0,00000000000000177636
0,00000000000000532907
0,00000000000000355271
0,00000000000000177636
0,00000000000001065814
0,00000000000000532907
0,00000000000000710543
0,00000000000000000000
0,00000000000000532907
0,00000000000000355271
0,00000000000000000000
0,00000000000000355271
0,00000000000000710543
0,00000000000001776357
0,00000000000000177636
0,00000000000000355271
0,00000000000000355271
0,00000000000000888178
0,00000000000000177636
0,00000000000001598721
0,00000000000001243450
0,00000000000000710543
0,00000000000000355271
0,00000000000000177636
0,00000000000001421085
0,00000000000001065814
0,00000000000000888178
0,00000000000000177636
0,00000000000000000000
0,00000000000000888178
0,00000000000001243450
0,00000000000000177636
0,00000000000000888178
0,00000000000000888178
0,00000000000000177636
0,00000000000000710543
0,00000000000000000000
0,00000000000000532907
0,00000000000000000000
0,00000000000000710543
0,00000000000001243450
0,00000000000000000000
0,00000000000001065814
0,00000000000000177636
0,00000000000000532907
0,00000000000000177636
0,00000000000001065814
0,00000000000000000000
0,00000000000001776357
