0,02212645517461808709
0,01171727255056609351
0,00646624456648803303
0,00367721796945330581
0,00213967618891164335
0,00126781462717406868
0,00076236586946309970
0,00046406549463062774
0,00028541325579389820
0,00017709247383823623
0,00011072503082809604
0,00006969408588641812
0,00004412712309243005
0,00002808640032458953
0,00001796073964088762
0,00001153416820809383
0,00000743562469418535
0,00000481008910746539
0,00000312160426707564
0,00000203165048562326
0,00000132606262814861
0,00000086780554209298
0,00000056962032690677
0,00000037567684429973
0,00000025022621308324
0,00000016840731431600
0,00000011376814823549
0,00000010045634457612
0,00000008904317239100
0,00000017910313188096
0,00000034751169497582
0,00000064650610820394
0,00000095687435841540
0,00000194277454257374
0,00000414376034463260
0,00000719664920545426
0,00001501563936123773
0,00003521486705881927
0,00004748800284204435
0,00011416251179241499
0,00034397539467123650
0,00039386555616971464
0,00108026307086106499
0,00214339093474791298
0,00273505395496087544
0,00573452156595344320
0,00937896138656313383
0,02399982340916650969
0,03930149902974022780
0,08415932172052320581
0,19393005649368788568
0,45107386886056088926
0,79323833655850961577
1,70021706462345667532
2,78370525159737169929
7,37472085223898687900
11,90134295342729942035
20,50560778286461527387
34,33258227472725820917
76,41794852244970570609
163,28482236679633388121
337,89386615363025612169
647,87942316339763237920
1282,55291423168023356993
3596,55511762332480429905
4590,24986020023334276630
9811,43556767691552522592
23179,92398139600481954403
39628,15382432808837620541
73687,10078967142908368260
124999,34203192361746914685
203024,45910052428371272981
623726,79154554207343608141
1139664,63626122544519603252
3036431,42912398884072899818
6083700,85761717986315488815
9327729,81668489053845405579
17943357,82807269319891929626
30418630,71352914720773696899
89042283,04134887456893920898
148297945,61420539021492004395
293982917,74488943815231323242
503254942,64316952228546142578
1493576755,95018053054809570313
2129187428,45581722259521484375
4510111580,46392726898193359375
8534528895,75626468658447265625
11673453906,74816894531250000000
24441441834,32619857788085937500
73176712130,28421020507812500000
134826264018,68548583984375000000
186577642130,70678710937500000000
371338759539,75555419921875000000
921336782715,23815917968750000000
2376310621174,73828125000000000000
3830161176559,50537109375000000000
