0,01694628423472366308
0,00753617694035213503
0,00342470536715477891
0,00158188638678868898
0,00074002657831995222
0,00034973924619619012
0,00016667477099474581
0,00007998827151833865
0,00003861480504108172
0,00001873659982454257
0,00000913160992599416
0,00000446773825091284
0,00000219339731333257
0,00000108012404775870
0,00000053335897343132
0,00000026402098862732
0,00000013098751217022
0,00000006511890981997
0,00000003243355584104
0,00000001618176348472
0,00000000808616951176
0,00000000404662703346
0,00000000202782901582
0,00000000101745945003
0,00000000051110538024
0,00000000025702551198
0,00000000012938938809
0,00000000006519940143
0,00000000003288391781
0,00000000001659872240
0,00000000000838529246
0,00000000000424371649
0,00000000000214672724
0,00000000000108757447
0,00000000000055111471
0,00000000000028244074
0,00000000000014388490
0,00000000000007771561
0,00000000000004085621
0,00000000000004618528
0,00000000000005329071
0,00000000000004973799
0,00000000000005684342
0,00000000000004973799
0,00000000000005684342
0,00000000000004263256
0,00000000000004973799
0,00000000000004973799
0,00000000000005329071
0,00000000000005329071
0,00000000000003907985
0,00000000000006039613
0,00000000000004973799
0,00000000000004618528
0,00000000000004973799
0,00000000000005684342
0,00000000000005684342
0,00000000000004618528
0,00000000000005329071
0,00000000000004618528
0,00000000000005329071
0,00000000000006750156
0,00000000000004618528
0,00000000000004973799
0,00000000000006039613
0,00000000000004618528
0,00000000000006394885
0,00000000000005684342
0,00000000000005684342
0,00000000000006394885
0,00000000000006750156
0,00000000000006039613
0,00000000000006394885
0,00000000000006039613
0,00000000000004973799
0,00000000000005684342
0,00000000000007105427
0,00000000000006039613
0,00000000000006394885
0,00000000000006039613
0,00000000000005684342
0,00000000000006394885
0,00000000000006039613
0,00000000000007815970
0,00000000000008881784
0,00000000000006039613
0,00000000000007815970
0,00000000000006039613
0,00000000000005684342
0,00000000000006750156
0,00000000000005329071
0,00000000000006394885
0,00000000000007105427
0,00000000000006039613
0,00000000000006750156
0,00000000000007105427
